, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Inbound, Label
17,6,40376804,11,12,10.0,62.0,0,0
67,6,150,1,1,0.0,0.0,1,5
937,6,705,1,3,0.0,0.0,1,5
876,17,3125,4,0,5856.0,0.0,1,1
262,17,1,2,0,1374.0,0.0,1,4
614,17,1,2,0,802.0,0.0,1,3
874,6,247,4,0,123.0,0.0,0,0
541,17,1,2,0,1372.0,0.0,1,4
608,17,2,2,0,2944.0,0.0,1,7
238,17,1,2,0,786.0,0.0,1,3
508,17,1,2,0,924.0,0.0,1,4
444,17,107854,4,0,1398.0,0.0,1,3
740,17,2,2,0,2928.0,0.0,1,7
930,17,1,2,0,738.0,0.0,1,3
612,17,106758,4,0,1438.0,0.0,1,3
322,17,2,2,0,2884.0,0.0,1,7
510,6,30265557,7,8,6.0,62.0,0,0
112,17,1,2,0,964.0,0.0,1,4
983,17,2,2,0,1818.0,0.0,1,1
704,17,2,2,0,2800.0,0.0,1,7
333,17,54206,200,0,88000.0,0.0,1,1
142,17,20620,2,2,74.0,590.0,0,0
230,6,337951,1,1,0.0,0.0,0,0
463,6,308270,3,2,24.0,0.0,0,0
674,17,1,2,0,808.0,0.0,1,4
951,17,1,2,0,494.0,0.0,1,6
149,17,2,2,0,2944.0,0.0,1,7
310,17,45123,2,2,62.0,158.0,0,0
88,17,216690,6,0,2088.0,0.0,1,3
226,17,2,2,0,2786.0,0.0,1,7
187,6,108869884,10,0,0.0,0.0,1,2
395,17,1,2,0,898.0,0.0,1,4
714,17,2,2,0,2816.0,0.0,1,7
360,17,42868,200,0,88000.0,0.0,1,1
293,6,1,2,0,0.0,0.0,1,2
566,17,36022,150,0,66000.0,0.0,1,1
237,17,106837,4,0,1398.0,0.0,1,3
896,6,5046942,5,2,0.0,0.0,0,0
343,6,5413678,12,9,1744.0,4290.0,1,5
885,17,1,2,0,1052.0,0.0,1,4
515,6,25443974,8,6,37.0,0.0,0,0
310,17,2,2,0,422.0,0.0,1,6
766,6,176,1,1,0.0,0.0,1,5
357,6,10517701,29,36,2646.0,6074.0,1,5
236,17,1,2,0,458.0,0.0,1,6
977,17,20760,2,2,68.0,756.0,0,0
197,6,1,2,0,0.0,0.0,1,2
10,6,5900903,12,9,1658.0,4290.0,1,5
532,17,1,2,0,458.0,0.0,1,6
293,17,20508,2,2,90.0,146.0,0,0
625,6,108999968,18,2,0.0,0.0,1,2
681,17,1,2,0,802.0,0.0,1,3
747,17,216906,6,0,2088.0,0.0,1,3
698,17,987601,20,0,7242.0,0.0,1,3
147,6,111349861,16,2,0.0,0.0,1,2
882,6,808,1,3,0.0,0.0,1,5
157,17,1,2,0,458.0,0.0,1,6
529,6,61,3,0,0.0,0.0,1,0
273,17,65284,2,2,62.0,94.0,0,0
210,17,2,2,0,2944.0,0.0,1,7
180,17,1,2,0,458.0,0.0,1,6
803,17,1,2,0,458.0,0.0,1,6
796,6,112124662,8,14,368.0,215.0,1,0
890,6,184334,4,2,0.0,0.0,1,5
392,17,87641,200,0,88000.0,0.0,1,1
835,17,20646,2,2,90.0,172.0,0,0
533,6,1,2,0,0.0,0.0,1,2
127,6,1,2,0,0.0,0.0,1,2
236,17,0,2,0,738.0,0.0,1,3
672,17,2,2,0,880.0,0.0,0,1
12,6,5677768,12,9,1742.0,4290.0,1,5
821,17,48,2,0,856.0,0.0,1,4
505,6,648,1,1,0.0,0.0,1,5
974,17,109603,4,0,1446.0,0.0,1,3
745,6,109430520,16,0,0.0,0.0,1,2
749,17,2,2,0,2944.0,0.0,1,4
637,17,1,2,0,2796.0,0.0,1,7
626,17,29659,150,0,66000.0,0.0,1,1
462,6,1,2,0,0.0,0.0,1,2
894,6,89,1,2,0.0,0.0,0,5
886,17,20724,2,2,68.0,100.0,0,0
59,17,105697,4,0,1398.0,0.0,1,3
133,17,1,2,0,908.0,0.0,1,4
257,6,112,1,2,0.0,0.0,1,5
894,17,1,2,0,738.0,0.0,1,3
633,17,48,2,0,766.0,0.0,1,3
338,17,20576,2,2,86.0,204.0,0,0
240,6,386193,1,2,0.0,0.0,0,5
856,6,118,1,2,0.0,0.0,0,5
234,17,3,2,0,2944.0,0.0,1,7
602,6,129,1,2,0.0,0.0,1,0
99,6,159,1,1,0.0,0.0,0,5
653,17,20576,2,2,88.0,144.0,0,0
944,6,127,1,2,0.0,0.0,1,0
537,17,2,2,0,2944.0,0.0,1,7
909,17,1,2,0,458.0,0.0,1,6
340,17,2,2,0,880.0,0.0,1,1
369,17,2,2,0,458.0,0.0,1,6
901,17,3,2,0,2944.0,0.0,1,7
129,17,1,2,0,880.0,0.0,0,1
229,17,1,2,0,1180.0,0.0,1,4
79,17,66553,200,0,88000.0,0.0,1,1
612,17,1,2,0,458.0,0.0,1,6
373,6,1,2,0,0.0,0.0,1,2
560,6,1,2,0,0.0,0.0,1,2
933,6,7240568,2,8,0.0,0.0,0,0
145,17,1,2,0,786.0,0.0,1,3
52,6,214063,1,2,0.0,0.0,0,5
375,17,214683,6,0,2088.0,0.0,1,3
470,17,102031,200,0,88000.0,0.0,1,1
433,17,45,2,0,458.0,0.0,1,6
788,17,35664,2,2,180.0,294.0,0,0
245,17,81888,200,0,88000.0,0.0,1,1
775,17,39427,200,0,88000.0,0.0,1,1
437,17,1,2,0,738.0,0.0,1,3
177,6,60289729,27,25,4810.0,8474.0,0,0
547,17,31029,200,0,88000.0,0.0,1,1
385,17,2,2,0,2360.0,0.0,1,7
138,17,659821,14,0,5154.0,0.0,1,3
78,6,149,1,1,0.0,0.0,0,5
844,17,3,2,0,2944.0,0.0,1,1
248,17,20580,2,2,88.0,144.0,0,0
208,6,112212260,16,10,307.0,368.0,0,0
429,17,2,2,0,2944.0,0.0,1,7
758,17,3,2,0,2944.0,0.0,1,7
18,17,1,2,0,1240.0,0.0,1,4
661,17,103009,4,0,1398.0,0.0,1,3
109,17,20498,2,2,76.0,180.0,0,0
947,6,893,1,3,0.0,0.0,1,5
490,17,107900,4,0,1398.0,0.0,1,3
49,17,20665,2,2,88.0,396.0,0,0
954,17,2,2,0,2928.0,0.0,1,7
778,17,984551,20,0,7242.0,0.0,1,3
16,6,100370681,42,64,2744.0,3088.0,0,0
279,17,2,2,0,458.0,0.0,1,6
413,6,111420136,12,0,0.0,0.0,1,2
213,17,2,2,0,2928.0,0.0,1,7
301,6,155,1,1,0.0,0.0,1,5
653,17,46674,200,0,88000.0,0.0,1,1
118,17,2,2,0,2744.0,0.0,1,7
140,17,1,2,0,458.0,0.0,1,6
174,17,86123,200,0,88000.0,0.0,1,1
108,17,53527,200,0,88000.0,0.0,1,1
113,6,192,1,1,0.0,0.0,0,5
906,17,2,2,0,458.0,0.0,1,6
155,6,1,2,0,0.0,0.0,1,2
516,17,1,2,0,802.0,0.0,1,3
276,6,96382015,18,4,0.0,0.0,1,2
54,17,20555,2,2,100.0,356.0,0,0
528,17,53392,200,0,88000.0,0.0,1,1
831,6,1,2,0,0.0,0.0,1,2
440,17,1,2,0,458.0,0.0,1,6
120,17,0,2,0,458.0,0.0,1,6
434,17,1,2,0,1196.0,0.0,1,4
139,6,14341475,2,10,0.0,0.0,0,0
269,6,96000098,16,2,0.0,0.0,1,2
680,17,20647,2,2,78.0,200.0,0,0
301,17,39543,200,0,88000.0,0.0,1,1
757,17,1,2,0,914.0,0.0,1,4
759,17,1,2,0,1412.0,0.0,1,4
807,17,2,2,0,2848.0,0.0,1,7
663,17,549341,12,0,4404.0,0.0,1,3
57,17,48,2,0,894.0,0.0,1,4
848,17,1,2,0,458.0,0.0,1,6
818,17,2,2,0,2944.0,0.0,1,7
777,6,1,2,0,0.0,0.0,1,2
724,17,1,2,0,802.0,0.0,1,3
376,6,80291661,38,35,21906.0,7532.0,0,0
400,17,107883,4,0,1398.0,0.0,1,3
86,17,1000595,400,0,176000.0,0.0,1,1
432,6,219,1,1,0.0,0.0,1,5
835,17,105131,4,0,1438.0,0.0,1,3
461,6,1,2,0,0.0,0.0,1,2
552,17,1,2,0,2778.0,0.0,1,7
947,17,2,2,0,894.0,0.0,1,4
363,6,1,2,0,0.0,0.0,1,2
98,17,105093,4,0,1398.0,0.0,1,3
731,17,2,2,0,750.0,0.0,1,3
349,17,2,2,0,2944.0,0.0,1,7
70,6,107,1,2,0.0,0.0,0,5
335,6,40459645,7,4,0.0,0.0,1,5
815,17,1,2,0,458.0,0.0,1,6
890,17,1,2,0,1004.0,0.0,1,4
669,17,20694,2,2,82.0,498.0,0,0
888,17,46,2,0,458.0,0.0,1,6
712,17,107537,4,0,1438.0,0.0,1,3
178,6,1,2,0,0.0,0.0,1,2
985,17,1,2,0,802.0,0.0,1,4
77,6,110082195,12,2,0.0,0.0,1,2
543,6,1,2,0,0.0,0.0,1,2
430,17,110017,4,0,1446.0,0.0,1,3
185,17,2,2,0,2944.0,0.0,1,7
281,6,58116201,12,0,0.0,0.0,1,2
605,17,3,2,0,2944.0,0.0,1,7
826,17,2,2,0,2944.0,0.0,1,7
743,17,2,2,0,2944.0,0.0,1,7
830,17,50,2,0,458.0,0.0,1,6
716,17,1,2,0,494.0,0.0,1,6
971,6,111,1,2,0.0,0.0,0,5
706,17,46,2,0,458.0,0.0,1,6
972,17,2,2,0,2944.0,0.0,1,7
90,17,46078,2,2,70.0,126.0,0,0
167,17,109615,4,0,1446.0,0.0,1,3
685,6,102433258,16,2,0.0,0.0,1,2
160,17,50,2,0,854.0,0.0,1,4
484,17,40697,200,0,88000.0,0.0,1,1
885,6,142,1,2,0.0,0.0,1,0
666,6,91495132,14,0,0.0,0.0,1,2
192,17,20581,2,2,50.0,82.0,0,0
122,17,1,2,0,1134.0,0.0,1,4
805,17,1,2,0,458.0,0.0,1,6
162,6,113,1,2,0.0,0.0,1,5
188,17,56498,2,2,130.0,556.0,0,0
51,17,1,2,0,1358.0,0.0,1,4
869,17,6,2,0,2944.0,0.0,1,1
180,6,103,2,2,0.0,0.0,1,2
598,6,110614527,10,2,0.0,0.0,1,2
660,6,94,1,2,0.0,0.0,0,5
57,17,3,2,0,880.0,0.0,0,1
391,17,1,2,0,458.0,0.0,1,6
712,6,123,1,2,0.0,0.0,0,5
45,17,48,2,0,458.0,0.0,1,6
45,6,1,2,0,0.0,0.0,1,2
418,17,59316,2,2,82.0,114.0,0,0
494,17,1,2,0,738.0,0.0,1,3
87,6,14430125,5,2,0.0,0.0,1,5
570,6,1,2,0,31.0,0.0,0,0
908,17,1,2,0,1006.0,0.0,1,4
105,17,20576,2,2,64.0,120.0,0,0
119,6,2,2,0,0.0,0.0,1,2
195,6,49,2,0,0.0,0.0,1,2
916,17,2,2,0,2944.0,0.0,1,7
733,17,20645,2,2,64.0,96.0,0,0
603,17,3,2,0,2944.0,0.0,1,7
492,17,5,2,0,2944.0,0.0,1,4
525,6,1,2,0,0.0,0.0,1,2
11,6,116700629,28,28,904.0,1576.0,0,0
482,17,105551,4,0,1438.0,0.0,1,3
170,17,20597,2,2,72.0,206.0,0,0
931,17,1,2,0,1040.0,0.0,0,1
37,17,1,2,0,458.0,0.0,1,6
81,6,375136,1,2,0.0,0.0,0,5
166,17,105755,4,0,1438.0,0.0,1,3
766,17,3,2,0,2944.0,0.0,1,7
764,17,18888,90,0,39600.0,0.0,1,1
406,17,2,2,0,2944.0,0.0,1,7
581,17,1,2,0,992.0,0.0,1,4
641,17,29294,200,0,88000.0,0.0,1,1
177,6,1,2,0,0.0,0.0,1,2
373,17,49,2,0,458.0,0.0,1,6
399,17,108953,4,0,1398.0,0.0,1,3
157,6,138,1,2,0.0,0.0,0,5
387,17,1,2,0,926.0,0.0,1,4
289,17,1,2,0,458.0,0.0,1,6
668,17,38581,200,0,88000.0,0.0,1,1
307,17,1,2,0,854.0,0.0,1,4
477,17,2,2,0,2944.0,0.0,1,7
992,6,492227,1,2,0.0,0.0,0,5
788,6,5571770,12,9,1586.0,4290.0,1,5
560,6,115,2,2,0.0,0.0,1,5
383,6,1,2,0,0.0,0.0,1,2
362,17,48,2,0,1324.0,0.0,1,4
450,6,4,3,0,0.0,0.0,1,0
444,17,1,2,0,1078.0,0.0,1,4
699,17,84811,200,0,88000.0,0.0,1,1
935,6,2481077,21,24,1458.0,2834.0,1,5
846,17,3,2,0,2944.0,0.0,1,1
488,17,1,2,0,458.0,0.0,1,6
953,17,3,2,0,2944.0,0.0,1,1
530,17,1,2,0,910.0,0.0,1,4
71,17,2,2,0,2944.0,0.0,1,7
424,6,9029795,6,0,0.0,0.0,1,0
63,17,47522,200,0,88000.0,0.0,1,1
828,6,471336,1,2,0.0,0.0,0,5
872,17,104338,4,0,1398.0,0.0,1,3
700,17,3,2,0,2944.0,0.0,1,7
291,17,74153,200,0,88000.0,0.0,1,1
206,17,136144,200,0,88000.0,0.0,1,1
610,17,1,2,0,730.0,0.0,1,3
71,6,15141286,10,9,608.0,410.0,0,0
908,17,1,2,0,458.0,0.0,1,6
693,6,704056,2,0,0.0,0.0,0,5
178,6,118271662,50,54,17486.0,49332.0,0,0
934,6,128,1,2,0.0,0.0,1,5
683,17,1,2,0,886.0,0.0,1,4
254,6,4469097,9,6,1246.0,2146.0,1,5
590,6,246,1,2,0.0,0.0,1,0
189,17,1,2,0,822.0,0.0,1,4
617,17,1,2,0,862.0,0.0,1,4
606,17,1,2,0,1138.0,0.0,1,4
30,6,1,2,0,0.0,0.0,1,2
783,17,1,2,0,2094.0,0.0,1,4
979,17,1,2,0,458.0,0.0,1,6
273,17,2,2,0,2770.0,0.0,1,7
664,17,1,2,0,1036.0,0.0,1,4
579,17,51267,200,0,88000.0,0.0,1,1
410,17,2,2,0,2944.0,0.0,1,7
21,6,15461,3,5,104.0,0.0,1,5
519,6,3761482,21,24,1426.0,2834.0,1,5
817,17,1,2,0,1170.0,0.0,1,4
879,17,2,2,0,1842.0,0.0,1,4
81,17,109911,4,0,1446.0,0.0,1,3
182,17,1,2,0,804.0,0.0,1,4
41,17,3,2,0,2944.0,0.0,1,7
592,17,2,2,0,2928.0,0.0,1,7
158,17,46551,200,0,88000.0,0.0,1,1
264,17,0,2,0,1164.0,0.0,1,4
104,17,36705,200,0,88000.0,0.0,1,1
770,17,2,2,0,2928.0,0.0,1,7
637,17,1,2,0,786.0,0.0,1,3
286,6,128,1,2,0.0,0.0,0,5
827,17,2,2,0,2736.0,0.0,1,7
263,17,1,2,0,458.0,0.0,1,6
138,6,7,2,0,0.0,0.0,1,2
848,6,1,2,0,0.0,0.0,1,2
402,17,1,2,0,910.0,0.0,1,4
240,17,7671422,400,0,176000.0,0.0,1,1
685,17,104810,4,0,1398.0,0.0,1,3
146,6,147,1,1,0.0,0.0,0,5
502,6,100,2,2,0.0,0.0,1,2
267,6,55155,1,3,0.0,0.0,0,0
263,17,39189,200,0,88000.0,0.0,1,1
472,17,109256,4,0,1438.0,0.0,1,3
834,6,83,2,2,0.0,0.0,1,2
547,17,1,2,0,2482.0,0.0,1,7
741,17,215417,6,0,2088.0,0.0,1,3
877,6,3,2,0,0.0,0.0,0,0
779,17,1,2,0,458.0,0.0,1,6
280,17,48,2,0,422.0,0.0,1,6
998,17,2,2,0,2590.0,0.0,1,7
194,17,56071,200,0,88000.0,0.0,1,1
344,17,109975,4,0,1446.0,0.0,1,3
479,17,1,2,0,766.0,0.0,1,3
620,6,1,2,0,0.0,0.0,1,2
991,6,1053,1,3,0.0,0.0,1,5
775,17,1,2,0,1004.0,0.0,1,4
358,6,168,1,1,0.0,0.0,0,5
621,17,22793,150,0,66000.0,0.0,1,1
881,17,4,2,0,2944.0,0.0,1,1
938,17,45891,2,2,62.0,158.0,0,0
660,17,0,2,0,778.0,0.0,1,3
594,6,375,4,0,123.0,0.0,0,0
535,17,1,2,0,816.0,0.0,1,4
912,17,1,2,0,750.0,0.0,1,3
123,6,119379978,16,0,0.0,0.0,1,2
253,17,1,2,0,786.0,0.0,1,3
280,17,2,2,0,2736.0,0.0,1,7
798,17,1,2,0,458.0,0.0,1,6
539,6,112024843,14,0,0.0,0.0,1,2
377,17,1,2,0,926.0,0.0,1,4
194,17,20852,2,2,62.0,94.0,0,0
903,17,2,2,0,872.0,0.0,1,4
33,6,167450,4,2,0.0,0.0,1,5
183,17,20659,2,2,118.0,282.0,0,0
758,17,1,2,0,824.0,0.0,1,4
777,6,91427,4,2,62.0,70.0,1,0
832,17,20695,2,2,76.0,188.0,0,0
380,17,1,2,0,458.0,0.0,1,6
848,17,20665,2,2,90.0,122.0,0,0
152,17,45493,200,0,88000.0,0.0,1,1
750,6,123,1,1,0.0,0.0,0,5
605,6,174,1,1,0.0,0.0,0,5
870,17,4,2,0,2944.0,0.0,1,1
887,17,1,2,0,860.0,0.0,1,4
590,17,109973,4,0,1446.0,0.0,1,3
773,17,2,2,0,2736.0,0.0,1,7
877,17,48,2,0,458.0,0.0,1,6
846,6,1,2,0,0.0,0.0,1,2
399,6,132,1,2,0.0,0.0,1,0
159,17,41264,200,0,88000.0,0.0,1,1
812,17,564,4,0,248.0,0.0,1,1
857,17,3,2,0,730.0,0.0,0,1
969,17,107927,4,0,1438.0,0.0,1,3
90,6,118597,4,2,0.0,0.0,1,5
565,6,117445994,16,2,0.0,0.0,1,2
855,17,1,2,0,914.0,0.0,1,4
153,17,1,2,0,458.0,0.0,1,6
281,6,5885159,12,9,1720.0,4290.0,1,5
136,17,1,2,0,750.0,0.0,1,3
936,6,106396530,16,0,0.0,0.0,1,2
571,17,1,2,0,1924.0,0.0,1,4
635,6,80358778,24,22,896.0,1576.0,0,0
616,17,2,2,0,2944.0,0.0,1,7
722,17,44,2,0,458.0,0.0,1,6
256,17,2,2,0,2944.0,0.0,1,7
418,17,225947,6,0,2088.0,0.0,1,3
977,6,5668990,12,9,1710.0,4290.0,1,5
251,17,1,2,0,458.0,0.0,1,6
135,17,1,2,0,1358.0,0.0,1,4
461,17,1,2,0,1842.0,0.0,1,4
727,17,1,2,0,786.0,0.0,1,3
62,17,109189,4,0,1398.0,0.0,1,3
359,6,111293942,16,0,0.0,0.0,1,2
273,17,1,2,0,566.0,0.0,1,6
915,6,205,1,1,0.0,0.0,0,5
484,6,124,1,2,0.0,0.0,1,0
653,17,1,2,0,1052.0,0.0,1,4
619,17,1,2,0,926.0,0.0,1,4
313,17,0,2,0,914.0,0.0,1,4
800,17,8508,4,0,5856.0,0.0,1,1
693,17,20512,2,2,86.0,118.0,0,0
348,6,2,1,2,0.0,0.0,1,5
549,17,29533,200,0,88000.0,0.0,1,1
589,6,49,2,0,0.0,0.0,1,2
824,17,1,2,0,458.0,0.0,1,6
866,17,1,2,0,786.0,0.0,1,3
323,6,107969046,14,2,0.0,0.0,1,2
398,17,1,2,0,1310.0,0.0,1,4
664,6,112,2,2,0.0,0.0,1,5
268,6,55290,1,3,0.0,0.0,0,0
210,17,0,2,0,880.0,0.0,0,1
689,6,5016528,8,7,746.0,2146.0,1,5
854,6,110791419,16,0,0.0,0.0,1,2
46,17,71425,200,0,88000.0,0.0,1,1
172,17,2,2,0,1222.0,0.0,1,4
604,17,2,2,0,458.0,0.0,1,6
159,17,47,2,0,458.0,0.0,1,6
763,6,4302519,9,6,1082.0,2146.0,1,5
277,17,1,2,0,884.0,0.0,1,4
697,6,120,1,2,0.0,0.0,1,5
644,17,42589,200,0,88000.0,0.0,1,1
22,6,39337035,11,10,10.0,62.0,0,0
937,17,1,2,0,458.0,0.0,1,6
171,17,112865,200,0,88000.0,0.0,1,1
453,17,214484,200,0,88000.0,0.0,1,1
726,17,20641,2,2,100.0,132.0,0,0
124,17,29268,200,0,88000.0,0.0,1,1
638,6,1,2,0,0.0,0.0,1,2
154,17,1,2,0,2774.0,0.0,1,7
559,17,107728,4,0,1398.0,0.0,1,3
390,6,1,2,0,0.0,0.0,1,2
277,17,1,2,0,458.0,0.0,1,6
284,17,107770,4,0,1438.0,0.0,1,3
89,17,51,2,0,458.0,0.0,1,6
253,6,4324059,9,6,1138.0,2146.0,1,5
386,17,42996,200,0,88000.0,0.0,1,1
410,17,1,2,0,896.0,0.0,1,4
271,17,2,2,0,458.0,0.0,1,6
184,17,1,2,0,2944.0,0.0,1,4
739,17,1,2,0,2788.0,0.0,1,7
730,17,20687,2,2,86.0,204.0,0,0
108,6,5646052,12,9,1746.0,4290.0,1,5
46,6,96,1,2,0.0,0.0,1,5
176,6,14343910,2,10,0.0,0.0,0,0
256,6,65234,7,2,940.0,0.0,0,0
542,17,1,2,0,832.0,0.0,1,4
321,17,215400,6,0,2088.0,0.0,1,3
84,17,1,2,0,872.0,0.0,1,4
441,17,1,2,0,892.0,0.0,1,4
735,17,1,2,0,458.0,0.0,1,6
519,17,49,2,0,458.0,0.0,1,6
804,17,0,2,0,966.0,0.0,1,4
617,17,2,2,0,2944.0,0.0,1,7
33,17,1,2,0,870.0,0.0,1,4
487,6,87,1,2,0.0,0.0,0,5
510,17,129871,200,0,88000.0,0.0,1,1
526,17,1,2,0,494.0,0.0,1,6
995,17,110790,4,0,1544.0,0.0,1,3
994,17,47,2,0,458.0,0.0,1,6
471,6,119713723,14,0,0.0,0.0,1,2
689,17,1,2,0,458.0,0.0,1,6
883,6,510086,1,2,0.0,0.0,0,5
814,6,5006825,8,7,1014.0,2146.0,1,5
252,6,6394040,12,9,1608.0,4290.0,1,5
740,17,1,2,0,458.0,0.0,1,6
872,17,1,2,0,458.0,0.0,1,6
120,17,51876,200,0,88000.0,0.0,1,1
475,6,106276103,18,2,0.0,0.0,1,2
114,17,55931,200,0,88000.0,0.0,1,1
841,17,3,2,0,2944.0,0.0,1,1
851,17,1,2,0,458.0,0.0,1,6
835,6,164,1,1,0.0,0.0,1,5
669,17,108547,4,0,1438.0,0.0,1,3
283,17,1,2,0,458.0,0.0,1,6
726,6,113408709,14,4,0.0,0.0,1,2
337,17,3,2,0,2944.0,0.0,1,7
950,6,1,2,0,0.0,0.0,1,2
621,6,48579806,3,7,42.0,1952.0,1,5
695,17,28717,150,0,66000.0,0.0,1,1
845,6,5,2,0,0.0,0.0,1,2
832,17,1,2,0,458.0,0.0,1,6
523,17,108703,4,0,1438.0,0.0,1,3
780,17,1,2,0,816.0,0.0,1,4
7,6,184,1,1,0.0,0.0,1,5
693,6,107370516,16,2,0.0,0.0,1,2
208,6,115,1,2,0.0,0.0,0,5
409,6,250,1,1,0.0,0.0,1,5
33,17,111137,200,0,88000.0,0.0,1,1
425,6,34585608,9,8,8.0,0.0,0,0
219,6,50,2,0,0.0,0.0,1,2
343,6,112728507,16,2,0.0,0.0,1,2
781,6,458117,5,2,0.0,0.0,1,5
524,6,108920888,14,0,0.0,0.0,1,2
93,17,45812,200,0,88000.0,0.0,1,1
659,17,20709,2,2,94.0,390.0,0,0
768,17,1,2,0,926.0,0.0,1,4
137,17,2,2,0,2944.0,0.0,1,7
137,6,116535409,30,25,2414.0,8142.0,0,0
748,6,111558578,16,2,0.0,0.0,1,2
689,17,41169,150,0,66000.0,0.0,1,1
563,17,215794,6,0,2088.0,0.0,1,3
204,6,209151,1,2,0.0,0.0,0,5
937,17,47,2,0,892.0,0.0,1,4
424,17,38441,200,0,88000.0,0.0,1,1
44,17,40876,200,0,88000.0,0.0,1,1
419,17,1,2,0,808.0,0.0,1,4
125,17,20606,2,2,84.0,204.0,0,0
298,17,1,2,0,842.0,0.0,1,4
800,17,3,2,0,2944.0,0.0,1,7
118,17,59237,200,0,88000.0,0.0,1,1
429,17,63706,200,0,88000.0,0.0,1,1
125,6,1,2,0,0.0,0.0,1,2
17,17,3,2,0,2944.0,0.0,1,7
756,17,2,2,0,458.0,0.0,1,6
6,6,96,1,2,0.0,0.0,1,5
182,17,110044,4,0,1446.0,0.0,1,3
801,17,1,2,0,1222.0,0.0,1,4
582,17,3,2,0,2944.0,0.0,1,7
566,6,2,1,2,0.0,0.0,1,0
762,17,1,2,0,458.0,0.0,1,6
900,17,2,2,0,2944.0,0.0,1,7
731,6,1,2,0,0.0,0.0,1,2
91,6,5006058,8,7,1192.0,2146.0,1,5
63,17,20635,2,2,72.0,104.0,0,0
106,17,2,2,0,458.0,0.0,1,6
197,17,1,2,0,958.0,0.0,1,4
222,6,54682,1,1,0.0,0.0,0,0
161,6,116450317,26,24,1834.0,8142.0,0,0
957,17,1,2,0,458.0,0.0,1,6
597,17,1,2,0,458.0,0.0,1,6
924,6,5415770,12,9,1786.0,4290.0,1,5
208,17,0,2,0,808.0,0.0,1,4
580,17,115,4,0,1760.0,0.0,0,1
205,17,2,2,0,2944.0,0.0,1,7
307,17,46562,200,0,88000.0,0.0,1,1
256,17,1,2,0,802.0,0.0,1,3
66,17,3,2,0,2944.0,0.0,1,7
259,17,50,2,0,810.0,0.0,1,4
651,6,1,2,0,0.0,0.0,1,2
68,6,116,1,2,0.0,0.0,0,5
994,6,5608386,12,9,1658.0,4290.0,1,5
903,17,1,2,0,2776.0,0.0,1,7
309,17,218388,6,0,2088.0,0.0,1,3
118,6,202483,1,2,0.0,0.0,0,5
929,17,3,2,0,2944.0,0.0,1,7
347,6,1,2,0,0.0,0.0,1,2
72,17,1,2,0,910.0,0.0,1,4
784,6,134803,4,2,62.0,70.0,1,0
354,17,1,2,0,494.0,0.0,1,6
783,6,128,1,2,0.0,0.0,1,5
243,17,3,2,0,2928.0,0.0,1,7
291,6,46,2,0,0.0,0.0,1,2
947,17,1,2,0,458.0,0.0,1,6
743,17,20655,2,2,50.0,82.0,0,0
561,6,874,1,3,0.0,0.0,1,5
546,6,112913275,14,6,0.0,0.0,1,2
397,6,1,2,0,0.0,0.0,1,2
288,6,117135803,34,29,2490.0,9360.0,0,0
731,17,2,2,0,850.0,0.0,1,4
431,17,1,2,0,802.0,0.0,1,3
421,17,2,2,0,2944.0,0.0,1,7
58,6,1,2,0,0.0,0.0,1,2
340,17,3,2,0,2944.0,0.0,1,7
708,17,1,2,0,738.0,0.0,1,3
51,17,2,2,0,2944.0,0.0,1,7
757,17,3,2,0,2944.0,0.0,1,7
688,17,2,2,0,1292.0,0.0,1,4
509,0,44441066,6,0,0.0,0.0,0,0
147,17,2,2,0,2944.0,0.0,1,7
846,17,1,2,0,802.0,0.0,1,3
606,6,1,2,0,0.0,0.0,1,2
872,17,45,2,0,800.0,0.0,1,4
976,17,109138,4,0,1438.0,0.0,1,3
934,6,49,2,0,0.0,0.0,1,2
360,6,104,2,2,0.0,0.0,1,2
432,17,1,2,0,920.0,0.0,1,4
349,17,30676,200,0,88000.0,0.0,1,1
520,17,1,2,0,458.0,0.0,1,6
965,17,1,2,0,494.0,0.0,1,6
198,17,2,2,0,2944.0,0.0,1,7
569,17,3,2,0,2944.0,0.0,1,7
691,17,37115,196,0,86240.0,0.0,1,1
631,17,30765,200,0,88000.0,0.0,1,1
196,6,89477861,12,2,0.0,0.0,1,2
379,17,2,2,0,458.0,0.0,1,6
80,17,1,2,0,878.0,0.0,1,4
145,17,1,2,0,494.0,0.0,1,6
2,17,104579,4,0,1438.0,0.0,1,3
729,6,156,1,1,0.0,0.0,1,5
17,17,1,2,0,890.0,0.0,1,4
56,17,1,2,0,786.0,0.0,1,3
267,6,67,1,2,0.0,0.0,0,5
989,17,3,2,0,2944.0,0.0,1,7
393,17,1,2,0,422.0,0.0,1,6
756,17,1,2,0,1338.0,0.0,1,4
505,6,100103993,12,0,0.0,0.0,1,2
112,17,3,2,0,2944.0,0.0,1,7
410,17,20749,2,2,64.0,256.0,0,0
961,17,1,2,0,2944.0,0.0,1,7
279,17,1,2,0,880.0,0.0,0,1
529,6,6574213,23,30,1530.0,3074.0,1,5
114,6,124,1,2,0.0,0.0,1,5
283,6,1,2,0,0.0,0.0,1,2
536,6,2284,4,0,123.0,0.0,0,0
963,17,4,2,0,2944.0,0.0,1,1
168,17,3,2,0,2944.0,0.0,1,7
